,amcl_x,amcl_y,amcl_z,ekf_x,ekf_y,ekf_z,odom_x,odom_y,odom_z,time_index
118,0.010231481877,-0.00206263291893,0.0049718342816,0.12713732283,-0.0750821242566,-0.174677391525,0.127135410905,-0.0750851333141,-0.17470780015,118
119,0.010231481877,-0.00206263291893,0.0049718342816,0.140783995123,-0.0866833734114,-0.193731333252,0.140781730413,-0.0866867974401,-0.193764209747,119
120,0.010231481877,-0.00206263291893,0.0049718342816,0.140783995123,-0.0866833734114,-0.193731333252,0.15435244143,-0.0987724512815,-0.211757183075,120
121,0.010231481877,-0.00206263291893,0.0049718342816,0.154355103466,-0.0987685810889,-0.211723320121,0.15435244143,-0.0987724512815,-0.211757183075,121
122,0.010231481877,-0.00206263291893,0.0049718342816,0.167586422124,-0.111865955711,-0.229767403893,0.167583316565,-0.111870273948,-0.229801133275,122
123,0.010231481877,-0.00206263291893,0.0049718342816,0.167586422124,-0.111865955711,-0.229767403893,0.180414885283,-0.125460624695,-0.247732028365,123
124,0.010231481877,-0.00206263291893,0.0049718342816,0.180418449229,-0.125455873649,-0.24769967419,0.180414885283,-0.125460624695,-0.247732028365,124
125,0.010231481877,-0.00206263291893,0.0049718342816,0.192682387216,-0.139247946965,-0.267877908495,0.192678377032,-0.139253094792,-0.267909914255,125
126,0.010231481877,-0.00206263291893,0.0049718342816,0.192682387216,-0.139247946965,-0.267877908495,0.204302564263,-0.153172805905,-0.290151387453,126
127,0.010231481877,-0.00206263291893,0.0049718342816,0.204307019952,-0.153167286029,-0.290118507704,0.204302564263,-0.153172805905,-0.290151387453,127
128,0.185335883823,-0.110582682344,-0.221940102507,0.215781240441,-0.167625281957,-0.311364274343,0.215776309371,-0.167631179094,-0.311394423246,128
129,0.185335883823,-0.110582682344,-0.221940102507,0.215781240441,-0.167625281957,-0.311364274343,0.226617082953,-0.181741684675,-0.332511752844,129
130,0.185335883823,-0.110582682344,-0.221940102507,0.226622439435,-0.181735460694,-0.332485054318,0.226617082953,-0.181741684675,-0.332511752844,130
131,0.185335883823,-0.110582682344,-0.221940102507,0.237646961821,-0.19634343033,-0.351650962612,0.237641215324,-0.196349948645,-0.351673662663,131
132,0.185335883823,-0.110582682344,-0.221940102507,0.237646961821,-0.19634343033,-0.351650962612,0.248291641474,-0.211040169001,-0.368577539921,132
133,0.185335883823,-0.110582682344,-0.221940102507,0.248297721437,-0.211033408917,-0.368557820175,0.248291641474,-0.211040169001,-0.368577539921,133
134,0.185335883823,-0.110582682344,-0.221940102507,0.258464632828,-0.226050926507,-0.386550398447,0.258458256721,-0.226057887077,-0.386570960283,134
135,0.185335883823,-0.110582682344,-0.221940102507,0.258464632828,-0.226050926507,-0.386550398447,0.268961340189,-0.240695849061,-0.400318056345,135
136,0.185335883823,-0.110582682344,-0.221940102507,0.268968017276,-0.240688672525,-0.400298845357,0.268961340189,-0.240695849061,-0.400318056345,136
137,0.185335883823,-0.110582682344,-0.221940102507,0.2789318227,-0.255940430543,-0.417269030021,0.27892485261,-0.255947798491,-0.417290091515,137
138,0.185335883823,-0.110582682344,-0.221940102507,0.2789318227,-0.255940430543,-0.417269030021,0.289108216763,-0.270571470261,-0.431027710438,138
139,0.185335883823,-0.110582682344,-0.221940102507,0.289115494847,-0.270563887833,-0.431007142697,0.289108216763,-0.270571470261,-0.431027710438,139
140,0.185335883823,-0.110582682344,-0.221940102507,0.299465373756,-0.285500002897,-0.444752537304,0.299457788467,-0.285507798195,-0.444771945477,140
141,0.185335883823,-0.110582682344,-0.221940102507,0.299465373756,-0.285500002897,-0.444752537304,0.309586703777,-0.299694567919,-0.458519548178,141
142,0.185335883823,-0.110582682344,-0.221940102507,0.309594564404,-0.299686576034,-0.458501917207,0.309586703777,-0.299694567919,-0.458519548178,142
